Date,Price
2021-01-07 07:40:00,1.2676
2021-01-07 07:35:00,1.2678
2021-01-07 07:30:00,1.2678
2021-01-07 07:25:00,1.268
2021-01-07 07:20:00,1.2678
2021-01-07 07:15:00,1.2675
2021-01-07 07:10:00,1.2675
2021-01-07 07:05:00,1.2674
2021-01-07 07:00:00,1.2675
2021-01-07 06:55:00,1.2674
2021-01-07 06:50:00,1.2669
2021-01-07 06:45:00,1.2674
2021-01-07 06:40:00,1.2673
2021-01-07 06:35:00,1.2674
2021-01-07 06:30:00,1.2672
2021-01-07 06:25:00,1.2672
2021-01-07 06:20:00,1.2673
2021-01-07 06:15:00,1.2674
2021-01-07 06:10:00,1.2674
2021-01-07 06:05:00,1.2673
2021-01-07 06:00:00,1.2674
2021-01-07 05:55:00,1.2674
2021-01-07 05:50:00,1.2675
2021-01-07 05:45:00,1.2675
2021-01-07 05:40:00,1.2675
2021-01-07 05:35:00,1.2675
2021-01-07 05:30:00,1.2674
2021-01-07 05:25:00,1.2675
2021-01-07 05:20:00,1.2675
2021-01-07 05:15:00,1.2676
2021-01-07 05:10:00,1.2675
2021-01-07 05:05:00,1.2674
2021-01-07 05:00:00,1.2675
2021-01-07 04:55:00,1.2676
2021-01-07 04:50:00,1.2674
2021-01-07 04:45:00,1.2673
2021-01-07 04:40:00,1.2676
2021-01-07 04:35:00,1.2676
2021-01-07 04:30:00,1.2673
2021-01-07 04:25:00,1.2674
2021-01-07 04:20:00,1.2673
2021-01-07 04:15:00,1.2671
2021-01-07 04:10:00,1.2675
2021-01-07 04:05:00,1.2675
2021-01-07 04:00:00,1.2675
2021-01-07 03:55:00,1.2673
2021-01-07 03:50:00,1.2671
2021-01-07 03:45:00,1.2671
2021-01-07 03:40:00,1.2674
2021-01-07 03:35:00,1.2674
2021-01-07 03:30:00,1.2672
2021-01-07 03:25:00,1.2673
2021-01-07 03:20:00,1.2673
2021-01-07 03:15:00,1.267
2021-01-07 03:10:00,1.2668
2021-01-07 03:05:00,1.2667
2021-01-07 03:00:00,1.2671
2021-01-07 02:55:00,1.2671
2021-01-07 02:50:00,1.2673
2021-01-07 02:45:00,1.2673
2021-01-07 02:40:00,1.2671
2021-01-07 02:35:00,1.267
2021-01-07 02:30:00,1.267
2021-01-07 02:25:00,1.2668
2021-01-07 02:20:00,1.2671
2021-01-07 02:15:00,1.2668
2021-01-07 02:10:00,1.2669
2021-01-07 02:05:00,1.2665
